"","GCAM_region_ID","Non.CO2","EDGAR_agg_sector","year","value"
"650",1,"NH3","bld",1993,1.03
"651",1,"NH3","bld",1994,1.01
"652",1,"NH3","bld",1995,1.11
"653",1,"NH3","bld",1996,1.11
"654",1,"NH3","bld",1997,0.841
"655",1,"NH3","bld",1998,0.924
"656",1,"NH3","bld",1999,0.946
"657",1,"NH3","bld",2000,1.02
"658",1,"NH3","bld",2001,0.794
"659",1,"NH3","bld",2002,0.675
"660",1,"NH3","bld",2003,0.904
"661",1,"NH3","bld",2004,0.91
"662",1,"NH3","bld",2005,0.921
"663",1,"NH3","bld",2006,0.948
"664",1,"NH3","bld",2007,0.941
"665",1,"NH3","bld",2008,0.979
"666",1,"NH3","chemicals",1971,23.6
"667",1,"NH3","chemicals",1972,23.3
"668",1,"NH3","chemicals",1973,23.8
"669",1,"NH3","chemicals",1974,23.9
"670",1,"NH3","chemicals",1975,21.8
"671",1,"NH3","chemicals",1976,21.6
"672",1,"NH3","chemicals",1977,20.7
"673",1,"NH3","chemicals",1978,20.1
"674",1,"NH3","chemicals",1979,20.9
"675",1,"NH3","chemicals",1980,23
"676",1,"NH3","chemicals",1981,21.9
"677",1,"NH3","chemicals",1982,18.1
"678",1,"NH3","chemicals",1983,14
"679",1,"NH3","chemicals",1984,14.2
"680",1,"NH3","chemicals",1985,13.1
"681",1,"NH3","chemicals",1986,10.3
"682",1,"NH3","chemicals",1987,11.4
"683",1,"NH3","chemicals",1988,10.6
"684",1,"NH3","chemicals",1989,10.3
"685",1,"NH3","chemicals",1990,8.15
"686",1,"NH3","chemicals",1991,8.72
"687",1,"NH3","chemicals",1992,7.53
"688",1,"NH3","chemicals",1993,7.07
"689",1,"NH3","chemicals",1994,7.62
"690",1,"NH3","chemicals",1995,7.76
"691",1,"NH3","chemicals",1996,8.29
"692",1,"NH3","chemicals",1997,7.73
"693",1,"NH3","chemicals",1998,7.42
"694",1,"NH3","chemicals",1999,6.7
"695",1,"NH3","chemicals",2000,4.01
"696",1,"NH3","chemicals",2001,6.56
"697",1,"NH3","chemicals",2002,6.28
"698",1,"NH3","chemicals",2003,4.91
"699",1,"NH3","chemicals",2004,4.58
"700",1,"NH3","chemicals",2005,4.6
"701",1,"NH3","chemicals",2006,4.56
"702",1,"NH3","chemicals",2007,4.91
"703",1,"NH3","chemicals",2008,4.75
"704",1,"NH3","coal",1971,10.1
"705",1,"NH3","coal",1972,9.99
"706",1,"NH3","coal",1973,9.85
"707",1,"NH3","coal",1974,9.68
"708",1,"NH3","coal",1975,9.49
"709",1,"NH3","coal",1976,9.32
"710",1,"NH3","coal",1977,9.13
"711",1,"NH3","coal",1978,8.95
"712",1,"NH3","coal",1979,8.81
"713",1,"NH3","coal",1980,8.61
"714",1,"NH3","coal",1981,8.44
"715",1,"NH3","coal",1982,8.21
"716",1,"NH3","coal",1983,8.04
"717",1,"NH3","coal",1984,7.89
"718",1,"NH3","coal",1985,7.72
"719",1,"NH3","coal",1986,7.55
"720",1,"NH3","coal",1987,7.39
"721",1,"NH3","coal",1988,7.24
"722",1,"NH3","coal",1989,7.07
"723",1,"NH3","coal",1990,6.91
"724",1,"NH3","coal",1991,6.89
"725",1,"NH3","coal",1992,6.89
"726",1,"NH3","coal",1993,10.1
"727",1,"NH3","coal",1994,10.4
"728",1,"NH3","coal",1995,10.2
"729",1,"NH3","coal",1996,10.8
"730",1,"NH3","coal",1997,11
"731",1,"NH3","coal",1998,11.1
"732",1,"NH3","coal",1999,11.9
"733",1,"NH3","coal",2000,12.7
"734",1,"NH3","coal",2001,12.4
"735",1,"NH3","coal",2002,13.1
"736",1,"NH3","coal",2003,13.4
"737",1,"NH3","coal",2004,12.7
"738",1,"NH3","coal",2005,12.8
"739",1,"NH3","coal",2006,12.3
"740",1,"NH3","coal",2007,12.3
"741",1,"NH3","coal",2008,12.5
"742",1,"NH3","elec_heat",1971,8.85
"743",1,"NH3","elec_heat",1972,11.4
"744",1,"NH3","elec_heat",1973,12.9
"745",1,"NH3","elec_heat",1974,12.3
"746",1,"NH3","elec_heat",1975,11.6
"747",1,"NH3","elec_heat",1976,12.7
"748",1,"NH3","elec_heat",1977,14.3
"749",1,"NH3","elec_heat",1978,14.5
"750",1,"NH3","elec_heat",1979,12
"751",1,"NH3","elec_heat",1980,9.69
"752",1,"NH3","elec_heat",1981,8.14
"753",1,"NH3","elec_heat",1982,5.84
"754",1,"NH3","elec_heat",1983,5.77
"755",1,"NH3","elec_heat",1984,4.88
"756",1,"NH3","elec_heat",1985,4.41
"757",1,"NH3","elec_heat",1986,5.64
"758",1,"NH3","elec_heat",1987,5.64
"759",1,"NH3","elec_heat",1988,6.17
"760",1,"NH3","elec_heat",1989,31.8
"761",1,"NH3","elec_heat",1990,35.3
"762",1,"NH3","elec_heat",1991,35.4
"763",1,"NH3","elec_heat",1992,36.4
"764",1,"NH3","elec_heat",1993,35.7
"765",1,"NH3","elec_heat",1994,37.1
"766",1,"NH3","elec_heat",1995,34.5
"767",1,"NH3","elec_heat",1996,36.7
"768",1,"NH3","elec_heat",1997,38
"769",1,"NH3","elec_heat",1998,38.2
"770",1,"NH3","elec_heat",1999,21.1
"771",1,"NH3","elec_heat",2000,20.6
"772",1,"NH3","elec_heat",2001,20.7
"773",1,"NH3","elec_heat",2002,22.7
"774",1,"NH3","elec_heat",2003,22
"775",1,"NH3","elec_heat",2004,21.9
"776",1,"NH3","elec_heat",2005,20.7
"777",1,"NH3","elec_heat",2006,16.3
"778",1,"NH3","elec_heat",2007,16.5
"779",1,"NH3","elec_heat",2008,15.6
"780",1,"NH3","forest",1971,18.524
"781",1,"NH3","forest",1972,12.324
"782",1,"NH3","forest",1973,6.184
"783",1,"NH3","forest",1974,12.332
"784",1,"NH3","forest",1975,6.192
"785",1,"NH3","forest",1976,18.524
"786",1,"NH3","forest",1977,24.632
"787",1,"NH3","forest",1978,12.332
"788",1,"NH3","forest",1979,12.3561
"789",1,"NH3","forest",1980,12.3401
"790",1,"NH3","forest",1981,18.524
"791",1,"NH3","forest",1982,6.2241
"792",1,"NH3","forest",1983,18.532
"793",1,"NH3","forest",1984,6.2001
"794",1,"NH3","forest",1985,18.5401
"795",1,"NH3","forest",1986,12.3481
"796",1,"NH3","forest",1987,6.2161
"797",1,"NH3","forest",1988,43.1561
"798",1,"NH3","forest",1989,6.2001
"799",1,"NH3","forest",1990,49.3401
"800",1,"NH3","forest",1991,30.8641
"801",1,"NH3","forest",1992,6.2001
"802",1,"NH3","forest",1993,12.3561
"803",1,"NH3","forest",1994,12.3481
"804",1,"NH3","forest",1995,6.2081
"805",1,"NH3","forest",1996,18.5561
"806",1,"NH3","forest",1997,30.832
"807",1,"NH3","forest",1998,6.96
"808",1,"NH3","forest",1999,38
"809",1,"NH3","forest",2000,25.3
"810",1,"NH3","forest",2001,16.7
"811",1,"NH3","forest",2002,30.5
"812",1,"NH3","forest",2003,18.2
"813",1,"NH3","forest",2004,10.5
"814",1,"NH3","forest",2005,15.4
"815",1,"NH3","forest",2006,3.47
"816",1,"NH3","forest",2007,1.21
"817",1,"NH3","forest",2008,2.54
"818",1,"NH3","grassland",1971,8.352
"819",1,"NH3","grassland",1972,5.568
"820",1,"NH3","grassland",1973,2.7839
"821",1,"NH3","grassland",1974,5.568
"822",1,"NH3","grassland",1975,2.7839
"823",1,"NH3","grassland",1976,8.352
"824",1,"NH3","grassland",1977,11.136
"825",1,"NH3","grassland",1978,5.568
"826",1,"NH3","grassland",1979,5.568
"827",1,"NH3","grassland",1980,5.568
"828",1,"NH3","grassland",1981,8.352
"829",1,"NH3","grassland",1982,2.7839
"830",1,"NH3","grassland",1983,8.352
"831",1,"NH3","grassland",1984,2.7839
"832",1,"NH3","grassland",1985,8.352
"833",1,"NH3","grassland",1986,5.568
"834",1,"NH3","grassland",1987,2.7839
"835",1,"NH3","grassland",1988,19.487
"836",1,"NH3","grassland",1989,2.7839
"837",1,"NH3","grassland",1990,22.271
"838",1,"NH3","grassland",1991,13.92
"839",1,"NH3","grassland",1992,2.7839
"840",1,"NH3","grassland",1993,5.568
"841",1,"NH3","grassland",1994,5.568
"842",1,"NH3","grassland",1995,2.7839
"843",1,"NH3","grassland",1996,8.352
"844",1,"NH3","grassland",1997,13.92
"845",1,"NH3","grassland",1998,35.19
"846",1,"NH3","grassland",1999,32.863
"847",1,"NH3","grassland",2000,33.79
"848",1,"NH3","grassland",2001,16.226
"849",1,"NH3","grassland",2002,15.366
"850",1,"NH3","grassland",2003,11.784
"851",1,"NH3","grassland",2004,17.851
"852",1,"NH3","grassland",2005,23.023
"853",1,"NH3","grassland",2006,5.167
"854",1,"NH3","grassland",2007,1.8023
"855",1,"NH3","grassland",2008,3.791
"856",1,"NH3","industry_energy",1971,28.211
"857",1,"NH3","industry_energy",1972,30.227
"858",1,"NH3","industry_energy",1973,32.69
"859",1,"NH3","industry_energy",1974,31.89
"860",1,"NH3","industry_energy",1975,29.52
"861",1,"NH3","industry_energy",1976,34.18
"862",1,"NH3","industry_energy",1977,37.11
"863",1,"NH3","industry_energy",1978,39.81
"864",1,"NH3","industry_energy",1979,40.9
"865",1,"NH3","industry_energy",1980,38.87
"866",1,"NH3","industry_energy",1981,37.97
"867",1,"NH3","industry_energy",1982,37.5
"868",1,"NH3","industry_energy",1983,37.77
"869",1,"NH3","industry_energy",1984,43.5
"870",1,"NH3","industry_energy",1985,41.13
"871",1,"NH3","industry_energy",1986,42.97
"872",1,"NH3","industry_energy",1987,43.07
"873",1,"NH3","industry_energy",1988,46.66
"874",1,"NH3","industry_energy",1989,15.193
"875",1,"NH3","industry_energy",1990,13.046
"876",1,"NH3","industry_energy",1991,12.58
"877",1,"NH3","industry_energy",1992,14.763
"878",1,"NH3","industry_energy",1993,12.922
"879",1,"NH3","industry_energy",1994,12.641
"880",1,"NH3","industry_energy",1995,13.767
"881",1,"NH3","industry_energy",1996,13.317
"882",1,"NH3","industry_energy",1997,14.426
"883",1,"NH3","industry_energy",1998,15.511
"884",1,"NH3","industry_energy",1999,30.204
"885",1,"NH3","industry_energy",2000,31.796
"886",1,"NH3","industry_energy",2001,27.613
"887",1,"NH3","industry_energy",2002,24.129
"888",1,"NH3","industry_energy",2003,25.65
"889",1,"NH3","industry_energy",2004,27.878
"890",1,"NH3","industry_energy",2005,29.183
"891",1,"NH3","industry_energy",2006,32.476
"892",1,"NH3","industry_energy",2007,31.036
"893",1,"NH3","industry_energy",2008,29.53
"894",1,"NH3","industry_processes",1971,3.44
"895",1,"NH3","industry_processes",1972,3.93
"896",1,"NH3","industry_processes",1973,3.11
"897",1,"NH3","industry_processes",1974,2.86
"898",1,"NH3","industry_processes",1975,2.29
"899",1,"NH3","industry_processes",1976,6.18
"900",1,"NH3","industry_processes",1977,6.56
"901",1,"NH3","industry_processes",1978,6.77
"902",1,"NH3","industry_processes",1979,6.74
"903",1,"NH3","industry_processes",1980,6.76
"904",1,"NH3","industry_processes",1981,6.76
"905",1,"NH3","industry_processes",1982,6.38
"906",1,"NH3","industry_processes",1983,6.91
"907",1,"NH3","industry_processes",1984,6.95
"908",1,"NH3","industry_processes",1985,6.95
"909",1,"NH3","industry_processes",1986,6.89
"910",1,"NH3","industry_processes",1987,7.26
"911",1,"NH3","industry_processes",1988,7.86
"912",1,"NH3","industry_processes",1989,8.09
"913",1,"NH3","industry_processes",1990,13.2
"914",1,"NH3","industry_processes",1991,13.2
"915",1,"NH3","industry_processes",1992,13.4
"916",1,"NH3","industry_processes",1993,13.1
"917",1,"NH3","industry_processes",1994,13.1
"918",1,"NH3","industry_processes",1995,14.9
"919",1,"NH3","industry_processes",1996,14.7
"920",1,"NH3","industry_processes",1997,15.4
"921",1,"NH3","industry_processes",1998,14.9
"922",1,"NH3","industry_processes",1999,14.3
"923",1,"NH3","industry_processes",2000,14.1
"924",1,"NH3","industry_processes",2001,13.9
"925",1,"NH3","industry_processes",2002,13.6
"926",1,"NH3","industry_processes",2003,14
"927",1,"NH3","industry_processes",2004,14.9
"928",1,"NH3","industry_processes",2005,15.3
"929",1,"NH3","industry_processes",2006,15
"930",1,"NH3","industry_processes",2007,15.5
"931",1,"NH3","industry_processes",2008,16
"932",1,"NH3","landfills",1986,0.0119
"933",1,"NH3","landfills",1987,0.238
"934",1,"NH3","landfills",1988,0.463
"935",1,"NH3","landfills",1989,0.689
"936",1,"NH3","landfills",1990,0.914
"937",1,"NH3","landfills",1991,1.14
"938",1,"NH3","landfills",1992,1.37
"939",1,"NH3","landfills",1993,1.59
"940",1,"NH3","landfills",1994,1.82
"941",1,"NH3","landfills",1995,2.04
"942",1,"NH3","landfills",1996,2.27
"943",1,"NH3","landfills",1997,2.49
"944",1,"NH3","landfills",1998,2.72
"945",1,"NH3","landfills",1999,2.95
"946",1,"NH3","landfills",2000,3.17
"947",1,"NH3","landfills",2001,3.4
"948",1,"NH3","landfills",2002,3.62
"949",1,"NH3","landfills",2003,3.85
"950",1,"NH3","landfills",2004,4.07
"951",1,"NH3","landfills",2005,4.3
"952",1,"NH3","landfills",2006,4.52
"953",1,"NH3","landfills",2007,4.75
"954",1,"NH3","landfills",2008,4.98
"955",1,"NH3","soil",1971,951.9604
"956",1,"NH3","soil",1972,973.0421
"957",1,"NH3","soil",1973,1033.1354
"958",1,"NH3","soil",1974,997.997
"959",1,"NH3","soil",1975,1133.162
"960",1,"NH3","soil",1976,1163.382
"961",1,"NH3","soil",1977,1143.584
"962",1,"NH3","soil",1978,1193.544
"963",1,"NH3","soil",1979,1203.345
"964",1,"NH3","soil",1980,1243.129
"965",1,"NH3","soil",1981,1203.173
"966",1,"NH3","soil",1982,1113.212
"967",1,"NH3","soil",1983,1263.383
"968",1,"NH3","soil",1984,1263.412
"969",1,"NH3","soil",1985,1232.359
"970",1,"NH3","soil",1986,1242.295
"971",1,"NH3","soil",1987,1252.366
"972",1,"NH3","soil",1988,1252.466
"973",1,"NH3","soil",1989,1322.476
"974",1,"NH3","soil",1990,1312.526
"975",1,"NH3","soil",1991,1332.445
"976",1,"NH3","soil",1992,1402.385
"977",1,"NH3","soil",1993,1452.435
"978",1,"NH3","soil",1994,1452.476
"979",1,"NH3","soil",1995,1452.475
"980",1,"NH3","soil",1996,1462.395
"981",1,"NH3","soil",1997,1522.396
"982",1,"NH3","soil",1998,1532.21733
"983",1,"NH3","soil",1999,1562.13733
"984",1,"NH3","soil",2000,1572.10754
"985",1,"NH3","soil",2001,1632.05752
"986",1,"NH3","soil",2002,1652.03754
"987",1,"NH3","soil",2003,1721.84784
"988",1,"NH3","soil",2004,1661.8078
"989",1,"NH3","soil",2005,1672.0234
"990",1,"NH3","soil",2006,1642.116
"991",1,"NH3","soil",2007,1632.265
"992",1,"NH3","soil",2008,1622.386
"993",1,"NH3","trn_domestic ship",1971,0.0327
"994",1,"NH3","trn_domestic ship",1972,0.0263
"995",1,"NH3","trn_domestic ship",1973,0.0215
"996",1,"NH3","trn_domestic ship",1974,0.0189
"997",1,"NH3","trn_domestic ship",1975,0.0174
"998",1,"NH3","trn_domestic ship",1976,0.0184
"999",1,"NH3","trn_domestic ship",1977,0.0167
"1000",1,"NH3","trn_domestic ship",1978,0.0154
"1001",1,"NH3","trn_domestic ship",1979,0.00812
"1002",1,"NH3","trn_domestic ship",1980,0.00818
"1003",1,"NH3","trn_domestic ship",1981,0.00808
"1004",1,"NH3","trn_domestic ship",1982,0.0091
"1005",1,"NH3","trn_domestic ship",1983,0.00536
"1006",1,"NH3","trn_domestic ship",1984,0.0392
"1007",1,"NH3","trn_domestic ship",1985,0.0511
"1008",1,"NH3","trn_domestic ship",1986,0.0431
"1009",1,"NH3","trn_domestic ship",1987,0.0431
"1010",1,"NH3","trn_domestic ship",1988,0.046
"1011",1,"NH3","trn_domestic ship",1989,0.0452
"1012",1,"NH3","trn_domestic ship",1990,0.0435
"1013",1,"NH3","trn_domestic ship",1991,0.0409
"1014",1,"NH3","trn_domestic ship",1992,0.0482
"1015",1,"NH3","trn_domestic ship",1993,0.0484
"1016",1,"NH3","trn_domestic ship",1994,0.0326
"1017",1,"NH3","trn_domestic ship",1995,0.038
"1018",1,"NH3","trn_domestic ship",1996,0.0355
"1019",1,"NH3","trn_domestic ship",1997,0.0346
"1020",1,"NH3","trn_domestic ship",1998,0.0333
"1021",1,"NH3","trn_domestic ship",1999,0.0376
"1022",1,"NH3","trn_domestic ship",2000,0.0393013
"1023",1,"NH3","trn_domestic ship",2001,0.034600883
"1024",1,"NH3","trn_domestic ship",2002,0.03710102
"1025",1,"NH3","trn_domestic ship",2003,0.038100936
"1026",1,"NH3","trn_domestic ship",2004,0.036301
"1027",1,"NH3","trn_domestic ship",2005,0.045700644
"1028",1,"NH3","trn_domestic ship",2006,0.04480161
"1029",1,"NH3","trn_domestic ship",2007,0.04440178
"1030",1,"NH3","trn_domestic ship",2008,0.04110178
"1031",1,"NH3","trn_other",1990,0.0203
"1032",1,"NH3","trn_other",1991,0.0212
"1033",1,"NH3","trn_other",1992,0.0168
"1034",1,"NH3","trn_other",1993,0.0125
"1035",1,"NH3","trn_other",1994,0.0137
"1036",1,"NH3","trn_other",1995,0.00956
"1037",1,"NH3","trn_other",1996,0.00958
"1038",1,"NH3","trn_other",1997,0.00868
"1039",1,"NH3","trn_other",1998,0.00709
"1040",1,"NH3","trn_other",1999,0.00733
"1041",1,"NH3","trn_other",2000,0.00583532
"1042",1,"NH3","trn_other",2001,0.00876412
"1043",1,"NH3","trn_other",2002,0.00834452
"1044",1,"NH3","trn_other",2003,0.0069146
"1045",1,"NH3","trn_other",2004,0.00904511
"1046",1,"NH3","trn_other",2005,0.00689559
"1047",1,"NH3","trn_other",2006,0.0092701
"1048",1,"NH3","trn_other",2007,0.0094712
"1049",1,"NH3","trn_other",2008,0.0074507
"1050",1,"NH3","trn_rail",1971,0.0842
"1051",1,"NH3","trn_rail",1972,0.0951
"1052",1,"NH3","trn_rail",1973,0.102
"1053",1,"NH3","trn_rail",1974,0.103
"1054",1,"NH3","trn_rail",1975,0.0925
"1055",1,"NH3","trn_rail",1976,0.0978
"1056",1,"NH3","trn_rail",1977,0.0983
"1057",1,"NH3","trn_rail",1978,0.0994
"1058",1,"NH3","trn_rail",1979,0.102
"1059",1,"NH3","trn_rail",1980,0.0968
"1060",1,"NH3","trn_rail",1981,0.0938
"1061",1,"NH3","trn_rail",1982,0.0849
"1062",1,"NH3","trn_rail",1983,0.0716
"1063",1,"NH3","trn_rail",1984,0.0771
"1064",1,"NH3","trn_rail",1985,0.0712
"1065",1,"NH3","trn_rail",1986,0.0684
"1066",1,"NH3","trn_rail",1987,0.0684
"1067",1,"NH3","trn_rail",1988,0.0736
"1068",1,"NH3","trn_rail",1989,0.0724
"1069",1,"NH3","trn_rail",1990,0.0725
"1070",1,"NH3","trn_rail",1991,0.0682
"1071",1,"NH3","trn_rail",1992,0.0733
"1072",1,"NH3","trn_rail",1993,0.0666
"1073",1,"NH3","trn_rail",1994,0.0701
"1074",1,"NH3","trn_rail",1995,0.073
"1075",1,"NH3","trn_rail",1996,0.0744
"1076",1,"NH3","trn_rail",1997,0.0696
"1077",1,"NH3","trn_rail",1998,0.0638
"1078",1,"NH3","trn_rail",1999,0.0623
"1079",1,"NH3","trn_rail",2000,0.0677
"1080",1,"NH3","trn_rail",2001,0.0659
"1081",1,"NH3","trn_rail",2002,0.0685
"1082",1,"NH3","trn_rail",2003,0.0689
"1083",1,"NH3","trn_rail",2004,0.0736
"1084",1,"NH3","trn_rail",2005,0.0822
"1085",1,"NH3","trn_rail",2006,0.0915
"1086",1,"NH3","trn_rail",2007,0.0881
"1087",1,"NH3","trn_rail",2008,0.0687
"1088",1,"NH3","trn_road",1971,13.6
"1089",1,"NH3","trn_road",1972,17.4
"1090",1,"NH3","trn_road",1973,21.2
"1091",1,"NH3","trn_road",1974,23.6
"1092",1,"NH3","trn_road",1975,26.9
"1093",1,"NH3","trn_road",1976,31.4
"1094",1,"NH3","trn_road",1977,35.5
"1095",1,"NH3","trn_road",1978,39.9
"1096",1,"NH3","trn_road",1979,41.2
"1097",1,"NH3","trn_road",1980,41.7
"1098",1,"NH3","trn_road",1981,42.8
"1099",1,"NH3","trn_road",1982,43.8
"1100",1,"NH3","trn_road",1983,45.6
"1101",1,"NH3","trn_road",1984,46.7
"1102",1,"NH3","trn_road",1985,47.7
"1103",1,"NH3","trn_road",1986,49.8
"1104",1,"NH3","trn_road",1987,50.8
"1105",1,"NH3","trn_road",1988,55.4
"1106",1,"NH3","trn_road",1989,56.7
"1107",1,"NH3","trn_road",1990,56.6
"1108",1,"NH3","trn_road",1991,68.2
"1109",1,"NH3","trn_road",1992,82.3
"1110",1,"NH3","trn_road",1993,96.4
"1111",1,"NH3","trn_road",1994,112
"1112",1,"NH3","trn_road",1995,128
"1113",1,"NH3","trn_road",1996,136
"1114",1,"NH3","trn_road",1997,145
"1115",1,"NH3","trn_road",1998,156
"1116",1,"NH3","trn_road",1999,167
"1117",1,"NH3","trn_road",2000,175
"1118",1,"NH3","trn_road",2001,189
"1119",1,"NH3","trn_road",2002,207
"1120",1,"NH3","trn_road",2003,221
"1121",1,"NH3","trn_road",2004,237
"1122",1,"NH3","trn_road",2005,249
"1123",1,"NH3","trn_road",2006,254
"1124",1,"NH3","trn_road",2007,258
"1125",1,"NH3","trn_road",2008,248
"1126",1,"NMVOC","ag_waste_burning",1971,101.473
"1127",1,"NMVOC","ag_waste_burning",1972,98.732
"1128",1,"NMVOC","ag_waste_burning",1973,105.72
"1129",1,"NMVOC","ag_waste_burning",1974,96.898
"1130",1,"NMVOC","ag_waste_burning",1975,113.676
"1131",1,"NMVOC","ag_waste_burning",1976,112.741
"1132",1,"NMVOC","ag_waste_burning",1977,117.435
"1133",1,"NMVOC","ag_waste_burning",1978,122.199
"1134",1,"NMVOC","ag_waste_burning",1979,131.834
"1135",1,"NMVOC","ag_waste_burning",1980,122.798
"1136",1,"NMVOC","ag_waste_burning",1981,140.662
"1137",1,"NMVOC","ag_waste_burning",1982,136.347
"1138",1,"NMVOC","ag_waste_burning",1983,92.641
"1139",1,"NMVOC","ag_waste_burning",1984,121.102
"1140",1,"NMVOC","ag_waste_burning",1985,124.153
"1141",1,"NMVOC","ag_waste_burning",1986,111.07
"1142",1,"NMVOC","ag_waste_burning",1987,99.3
"1143",1,"NMVOC","ag_waste_burning",1988,80.423
"1144",1,"NMVOC","ag_waste_burning",1989,96.101
"1145",1,"NMVOC","ag_waste_burning",1990,99.854
"1146",1,"NMVOC","ag_waste_burning",1991,89.498
"1147",1,"NMVOC","ag_waste_burning",1992,102.813
"1148",1,"NMVOC","ag_waste_burning",1993,80.093
"1149",1,"NMVOC","ag_waste_burning",1994,97.887
"1150",1,"NMVOC","ag_waste_burning",1995,79.336
"1151",1,"NMVOC","ag_waste_burning",1996,88.06
"1152",1,"NMVOC","ag_waste_burning",1997,90.989
"1153",1,"NMVOC","ag_waste_burning",1998,92.346
"1154",1,"NMVOC","ag_waste_burning",1999,90.1054
"1155",1,"NMVOC","ag_waste_burning",2000,89.4034
"1156",1,"NMVOC","ag_waste_burning",2001,87.0677
"1157",1,"NMVOC","ag_waste_burning",2002,81.2861
"1158",1,"NMVOC","ag_waste_burning",2003,89.3876
"1159",1,"NMVOC","ag_waste_burning",2004,98.7886
"1160",1,"NMVOC","ag_waste_burning",2005,94.4887
"1161",1,"NMVOC","ag_waste_burning",2006,88.6888
"1162",1,"NMVOC","ag_waste_burning",2007,99.1891
"1163",1,"NMVOC","ag_waste_burning",2008,99.1891
"1164",1,"NMVOC","bld",1971,836
"1165",1,"NMVOC","bld",1972,800
"1166",1,"NMVOC","bld",1973,754
"1167",1,"NMVOC","bld",1974,795
"1168",1,"NMVOC","bld",1975,850
"1169",1,"NMVOC","bld",1976,910
"1170",1,"NMVOC","bld",1977,941
"1171",1,"NMVOC","bld",1978,1030
"1172",1,"NMVOC","bld",1979,1180
"1173",1,"NMVOC","bld",1980,1180
"1174",1,"NMVOC","bld",1981,1210
"1175",1,"NMVOC","bld",1982,1250
"1176",1,"NMVOC","bld",1983,1280
"1177",1,"NMVOC","bld",1984,1310
"1178",1,"NMVOC","bld",1985,1300
"1179",1,"NMVOC","bld",1986,1270
"1180",1,"NMVOC","bld",1987,1270
"1181",1,"NMVOC","bld",1988,1280
"1182",1,"NMVOC","bld",1989,1450
"1183",1,"NMVOC","bld",1990,862
"1184",1,"NMVOC","bld",1991,1010
"1185",1,"NMVOC","bld",1992,1070
"1186",1,"NMVOC","bld",1993,819
"1187",1,"NMVOC","bld",1994,804
"1188",1,"NMVOC","bld",1995,870
"1189",1,"NMVOC","bld",1996,880
"1190",1,"NMVOC","bld",1997,707
